GName, Name, Catalog, GLong, GLat, Size, HII_Name, Group, GLong_Observed, GLat_Observed, VLSR, e_VLSR, FWHM, e_FWHM, T_L, e_T_L, T_e,Wavelength, Lines, Resolutiom, Telescope, Author, Molecular_Name, Molecular_GLong, Molecular_GLat, Molecular_VLSR, Molecule, Molecular_Author, Maser_VLSR, Maser_VLSR, Near, Far, Tangent, RGal, VT, KDAR, Distance, e_Distance, Distance_Reid, e_Distance_Reid, Distance_PDF, e_Distance_pos_PDF, e_Distance_neg_PDF, Azimuth, Z, Distance_Method, Distance_Author, Group_VLSR, Group_e_VLSR, Group_Distance, Group_e_Distance, Group_RGal, Group_KDAR, Group_Azimuth, Group_z, Group_Distance_Reid, Group_e_Distance_Reid, Group_RGal_Reid, Group_Azimuth_Reid, Group_z_Reid, Group_Distance_PDF, Group_e_Distance_pos_PDF, Group_e_Distance_neg_PDF, Group_RGal_PDF, Group_Azimuth_PDF, Group_z_PDF, HRDS_Flux, HRDS_e_Flux, HRDS_Size, HRDS_Flags,VGPS_Flux, VGPS_e_Flux, VGPS_Area, MAGPIS_Flux, MAGPIS_e_Flux, MAGPIS_Area,SUMSS_Flux
G349.549+00.114, , Q,349.549,0.114161,31.8165, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G349.578-00.682, FA652, K,349.578,-0.6818,80.0001, G349.579-00.680, ,349.579,-0.68,-19.4,0.3,25.3,0.8,19.9,0.53,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), G349.5786-00.6798,349.579,-0.679903,-15.4, 13CO, Urquart et al. (2007),0,0,2.86,13.86,8.36,5.71066,-169.342, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,73.1382,27.9082,86.6204, ,0,0,0,0,0,0,0
G349.651-00.150, , Q,349.651,-0.1491,113.162, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G349.712+00.111, GS041, C,349.712,0.11198,100.341, , ,0,0, , , , , , ,0, , , , , , 17147-3725,349.719,0.124,17.6, CS, Bronfman  Nyman  & May (1996),0,0,0,24.29,8.365,15.9988,-169.758, F,24.29,5.89307,22.21,5.38844,0,0,0,195.733,47.4728, OG (Mol)/Kin, , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G349.720+00.120, , C,349.72,0.120554,29.2311, , ,0,0, , , , , , ,0, , , , , , 17147-3725,349.719,0.124,17.6, CS, Bronfman  Nyman  & May (1996),0,0,0,24.3,8.365,16.0085,-169.782, F,24.3,5.8955,22.22,5.39086,0,0,0,195.717,51.1287, OG (Mol)/Kin, , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G349.726-00.770, , G,349.726,-0.769102,1157.93, , G349.830-00.530,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-25.7,0.1,0,0,5.09292, ,0,0,0,0,5.20681,0,0,0,0,0,5.072,0,0,0,0,0, ,0,0,0,0,0,0,0
G349.728+00.168, GS042, K,349.728,0.168105,114.725, G349.726+00.164, ,349.726,0.164,10.1,0.7,32.6,1.9,15.7,0.68,0,3, H87-H93,1.3, GBT, Anderson et al. (2015b), ,0,0, , , ,0,0,0,20.02,8.365,11.7544,-169.805, F,20.02,3.2062,19,3.04285,18.927,           NaN,           NaN,197.681,58.7383, OG/Kin, , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,7578.86,239.915,135.553, P,0,0,0,0,0,0,0
G349.739-01.131, NR115; SHRDS950, Q,349.739,-1.13001,583.289, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G349.776+00.116, GS043, K,349.776,0.116485,101.9, G349.776+00.116, ,349.776,0.116,-61.8,0.1,19.9,0.3,36.8,0.45,0,3, H87-H93,1.3, GBT, Anderson et al. (2015b), ,0,0, , , ,0,0,5.525,11.205,8.365,3.2159,-169.951, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,195.885,28.8392,361.583, ,0,0,0,0,0,0,0
G349.814-00.625, G349.830-00.530; G349.840-00.537, K,349.814,-0.624123,331.91, G349.830-00.530, G349.830-00.530,349.835,-0.532846,-25.7,0.1,25.9,0.3, , ,0,6, H110,2.5, GBT, Sewilo et al. (2004), ,0,0, , , ,0,0,3.5,13.23,8.365,5.09292,-170.055, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G349.831-00.541, G349.830-00.530; G349.840-00.537, K,349.831,-0.540878,149.866, G349.830-00.530, G349.830-00.530,349.835,-0.532846,-25.7,0.1,25.9,0.3, , ,0,6, H110,2.5, GBT, Sewilo et al. (2004), 17178-3742,349.835,-0.533,-25.1, CS, Bronfman  Nyman  & May (1996),0,0,3.505,13.23,8.365,5.08783,-170.108, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G349.860+00.062, GS044, C,349.86,0.0623201,193.936, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G349.894+00.145, GS045, C,349.894,0.145206,189.033, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G349.901+00.059, , Q,349.901,0.0598193,31.3556, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G349.901+00.236, , Q,349.901,0.236308,20.5043, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G349.905+00.162, , C,349.905,0.162354,58.2813, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G349.925+00.082, FA648, K,349.925,0.0823269,34.0564, G349.926+00.082a, ,349.926,0.082, -108.2;-67.4;9.1, 0.2;0.4;1.0, 16.1;21.1;25.5, 0.5;0.9;2.5,       17.7000;10.2;4.8,      0.450000;0.4;0.4,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,92.2659,25.0383,91.8692, P,0,0,0,0,0,0,0
G349.944+00.092, , Q,349.944,0.0926876,42.7466, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G349.981-00.450, GS046, K,349.981,-0.449086,436.395, GS046, ,349.981,-0.449, -18.2;-27.2;-31.4, 0.0;0.2;0.1, 6.2;25.1;4.6, 0.1;0.3;0.2,       26.0000;20.1;7.0,      0.320000;0.2;0.3,0,5, H95-H117,3, GBT, Anderson et al. (2017), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G349.990-01.944, NR116; SHRDS951, Q,349.99,-1.94308,330.616, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G349.994+00.252, , Q,349.994,0.252206,19.1656, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.001+00.429, FA001, K,350.001,0.429588,39.9463, G350.004+00.438, ,350.004,0.438,-33.5,0.2,27.1,0.4,66.4,0.76,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), 17143-3700,350.015,0.433,-31.5, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,536.343,39.6521,111.766, ,0,0,0,0,0,0,0
G350.011-01.344, NR117; SHRDS952, Q,350.011,-1.34368,86.4021, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.015+00.433, FA001, K,350.015,0.433697,39.9463, G350.004+00.438, ,350.004,0.438,-33.5,0.2,27.1,0.4,66.4,0.76,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), 17143-3700,350.015,0.433,-31.5, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,536.343,39.6521,111.766, ,0,0,0,0,0,0,0
G350.050-01.308, NR118; SHRDS953, C,350.05,-1.30772,157.787, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.082+00.149, , Q,350.082,0.149695,65.7874, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.092+00.087, G350.129+00.088; G350.129+00.091, K,350.092,0.08715,39.6, G350.129+00.091, G350.129+00.091,350.129,0.091,-70.1,0.1,25.6,0.5,200.87,1.79,0,3, H91;H92,3, NRAO 140', Quireza et al. (2006), 17160-3707,350.103,0.085,-69.5, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.092+00.100, , Q,350.092,0.10019,20.6631, , G350.129+00.091,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-70.1,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.094+00.107, , Q,350.094,0.107871,20.6631, , G350.129+00.091,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-70.1,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.104+00.087, , Q,350.104,0.0876859,20.6631, , G350.129+00.091,0,0, , , , , , ,0, , , , , , 17160-3707,350.103,0.085,-69.5, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-70.1,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.105+00.064, , Q,350.105,0.0644637,19.9939, , G350.129+00.091,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-70.1,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.105+00.081, G350.129+00.088; G350.129+00.091, K,350.105,0.0814338,39.6, G350.129+00.091, G350.129+00.091,350.129,0.091,-70.1,0.1,25.6,0.5,200.87,1.79,0,3, H91;H92,3, NRAO 140', Quireza et al. (2006), 17160-3707,350.103,0.085,-69.5, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.112+00.036, , Q,350.112,0.0360612,34.5327, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.117+00.067, , Q,350.117,0.0675005,20.6631, , G350.129+00.091,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-70.1,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.117+00.126, , C,350.117,0.126869,31.7036, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.127+00.069, G350.129+00.088; G350.129+00.091, K,350.127,0.0694654,62.3948, G350.129+00.091, G350.129+00.091,350.129,0.091,-70.1,0.1,25.6,0.5,200.87,1.79,0,3, H91;H92,3, NRAO 140', Quireza et al. (2006), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.172+00.028, , Q,350.172,0.02838,20.2496, , G350.177+00.017,0,0, , , , , , ,0, , , , , , 17165-3706,350.175,0.02,-36.4, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-68.9,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.174+00.015, FA002, K,350.174,0.0151612,32.4, G350.177+00.017, G350.177+00.017,350.177,0.017,-68.9,0.1,22.6,0.1,119,0.51,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,784.901,36.4067,113.262, ,0,0,0,0,0,0,0
G350.180+00.014, , Q,350.18,0.014268,20.2496, , G350.177+00.017,0,0, , , , , , ,0, , , , , , 17165-3706,350.175,0.02,-36.4, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-68.9,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.193+00.028, , Q,350.193,0.0282013,12.8615, , G350.177+00.017,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-68.9,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.201+00.013, FA002, K,350.201,0.0139107,98.0672, G350.177+00.017, G350.177+00.017,350.177,0.017,-68.9,0.1,22.6,0.1,119,0.51,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,784.901,36.4067,113.262, ,0,0,0,0,0,0,0
G350.240+00.062, , Q,350.24,0.0623201,22.1829, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.240+00.654, GS047, C,350.24,0.654752,670.86, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.243+00.092, , Q,350.243,0.0926876,19.7862, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.245+00.064, , Q,350.245,0.0644637,22.1829, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.253-00.939, , Q,350.253,-0.938407,359.992, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.254-00.269, , Q,350.254,-0.268328,27.9457, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.275+00.119, , Q,350.275,0.119125,22.1829, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.276-00.301, GS048, C,350.276,-0.300253,114.66, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.277+00.112, , Q,350.277,0.112337,22.1829, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.281-00.974, , Q,350.281,-0.973748,40.5323, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.281-00.036, , Q,350.281,-0.0358384,20.4793, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.283-00.516, , Q,350.283,-0.51502,47.3671, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.286+00.054, , Q,350.286,0.0547161,62.8901, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.300+00.120, , Q,350.3,0.120346,46.4974, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.323+00.141, FA003, K,350.323,0.14199,82.1898, G350.330+00.157, G350.330+00.157,350.33,0.157,-62.9,0.1,16.6,0.1,93.3,0.58,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1009.34,147.251,177.821, ,0,0,0,0,0,0,0
G350.325-00.008, , C,350.325,-0.00755147,77.5152, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.328+00.090, G350.335+00.107, K,350.328,0.090544,81.0215, G350.335+00.107, ,350.335,0.107,-66.1,1,22.4,2.5,36,3.4,0,6, H85;H87;H88,6, NRAO 140', Lockman (1989), 17166-3656,350.333,0.095,-63.5, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.340+00.142, , Q,350.34,0.142705,22.6765, , G350.330+00.157,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-62.9,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.340+00.164, FA003, K,350.34,0.164498,82.1898, G350.330+00.157, G350.330+00.157,350.33,0.157,-62.9,0.1,16.6,0.1,93.3,0.58,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1009.34,147.251,177.821, ,0,0,0,0,0,0,0
G350.389+00.204, , Q,350.389,0.204869,22.7203, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.395-00.058, , C,350.395,-0.0573842,48.3633, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.401+01.037, , G,350.401,1.03733,372.018, , G350.524+00.960,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-11.4,1.2,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.403-00.881, , Q,350.403,-0.880502,36.9259, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.455-00.385, GS049, C,350.455,-0.384144,270.913, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.482+00.951, G350.524+00.960, K,350.482,0.951731,96.6172, G350.524+00.960, G350.524+00.960,350.524,0.96,-11.4,1.2,32.5,2.8,65,4.8,0,6, H85;H87;H88,6, NRAO 140', Lockman (1989), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.505+00.956, G350.524+00.960, K,350.505,0.956733,96.6172, G350.524+00.960, G350.524+00.960,350.524,0.96,-11.4,1.2,32.5,2.8,65,4.8,0,6, H85;H87;H88,6, NRAO 140', Lockman (1989), 17136-3617,350.504,0.956,-10.3, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.535-00.346, , Q,350.535,-0.345173,49.0555, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.582-00.074, GS120, K,350.582,-0.0738203,173.914, GS120, ,350.596,-0.077,-22,0,19.5,0.1,26.7,0.12,0,5, H95-H117,3, GBT, Anderson et al. (2017), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.594+01.149, NR119, G,350.594,1.14922,1413.65, , G350.524+00.960,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-11.4,1.2,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.617+00.984, , G,350.617,0.984048,574.856, , G350.524+00.960,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-11.4,1.2,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.635+00.035, , Q,350.635,0.0351489,38.104, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
